SalesOrderNumber,OrderDate,ProductKey,CustomerKey,SalesTerritoryKey,OrderQuantity,UnitPrice,ProductCost,SalesAmount,TaxAmt,Freight
SO68881,23/04/2019,604,27906,10,1,539.99,343.6496,539.99,43.1992,13.4998
SO68829,23/04/2019,225,28192,1,1,8.99,6.9223,8.99,0.7192,0.2248
SO68829,23/04/2019,538,28192,1,1,21.49,8.0373,21.49,1.7192,0.5373
SO68817,23/04/2019,222,28349,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO68817,23/04/2019,477,28349,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO68851,23/04/2019,480,28878,10,1,2.29,0.8565,2.29,0.1832,0.0573
SO68851,23/04/2019,529,28878,10,1,3.99,1.4923,3.99,0.3192,0.0998
SO68872,23/04/2019,566,29276,1,1,742.35,461.4448,742.35,59.388,18.5588
SO68872,23/04/2019,225,29276,1,1,8.99,6.9223,8.99,0.7192,0.2248
SO68921,24/04/2019,467,11195,1,1,24.49,9.1593,24.49,1.9592,0.6123
SO68921,24/04/2019,222,11195,1,1,34.99,13.0863,34.99,2.7992,0.8748
SO68921,24/04/2019,537,11195,1,1,35,13.09,35,2.8,0.875
SO68921,24/04/2019,528,11195,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO68888,24/04/2019,237,11330,6,1,49.99,38.4923,49.99,3.9992,1.2498
SO68937,24/04/2019,528,11368,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO68937,24/04/2019,536,11368,9,1,29.99,11.2163,29.99,2.3992,0.7498
SO68937,24/04/2019,485,11368,9,1,21.98,8.2205,21.98,1.7584,0.5495
SO68937,24/04/2019,491,11368,9,1,53.99,41.5723,53.99,4.3192,1.3498
SO68937,24/04/2019,589,11368,9,1,769.49,419.7784,769.49,61.5592,19.2373
SO68949,24/04/2019,573,11428,8,1,2384.07,1481.9379,2384.07,190.7256,59.6018
SO68949,24/04/2019,530,11428,8,1,4.99,1.8663,4.99,0.3992,0.1248
SO68949,24/04/2019,541,11428,8,1,28.99,10.8423,28.99,2.3192,0.7248
SO68949,24/04/2019,480,11428,8,1,2.29,0.8565,2.29,0.1832,0.0573
SO68887,24/04/2019,484,11502,6,1,7.95,2.9733,7.95,0.636,0.1988
SO68901,24/04/2019,222,11506,6,1,34.99,13.0863,34.99,2.7992,0.8748
SO68901,24/04/2019,530,11506,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO68907,24/04/2019,535,11631,6,1,24.99,9.3463,24.99,1.9992,0.6248
SO68907,24/04/2019,472,11631,6,1,63.5,23.749,63.5,5.08,1.5875
SO68907,24/04/2019,528,11631,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO68909,24/04/2019,477,12182,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO68909,24/04/2019,478,12182,6,1,9.99,3.7363,9.99,0.7992,0.2498
SO68923,24/04/2019,214,12310,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO68946,24/04/2019,384,12314,8,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO68946,24/04/2019,214,12314,8,1,34.99,13.0863,34.99,2.7992,0.8748
SO68900,24/04/2019,217,12494,7,1,34.99,13.0863,34.99,2.7992,0.8748
SO68900,24/04/2019,477,12494,7,1,4.99,1.8663,4.99,0.3992,0.1248
SO68900,24/04/2019,478,12494,7,1,9.99,3.7363,9.99,0.7992,0.2498
SO68900,24/04/2019,353,12494,7,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO68928,24/04/2019,485,12950,1,1,21.98,8.2205,21.98,1.7584,0.5495
SO68928,24/04/2019,359,12950,1,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO68910,24/04/2019,478,12970,6,1,9.99,3.7363,9.99,0.7992,0.2498
SO68910,24/04/2019,488,12970,6,1,53.99,41.5723,53.99,4.3192,1.3498
SO68910,24/04/2019,477,12970,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO68895,24/04/2019,467,13042,9,1,24.49,9.1593,24.49,1.9592,0.6123
SO68895,24/04/2019,217,13042,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO68924,24/04/2019,528,13087,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO68924,24/04/2019,537,13087,1,1,35,13.09,35,2.8,0.875
SO68924,24/04/2019,353,13087,1,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO68925,24/04/2019,357,13142,4,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO68925,24/04/2019,537,13142,4,1,35,13.09,35,2.8,0.875
SO68922,24/04/2019,225,13409,7,1,8.99,6.9223,8.99,0.7192,0.2248
SO68922,24/04/2019,228,13409,7,1,49.99,38.4923,49.99,3.9992,1.2498
SO68922,24/04/2019,214,13409,7,1,34.99,13.0863,34.99,2.7992,0.8748
SO68922,24/04/2019,477,13409,7,1,4.99,1.8663,4.99,0.3992,0.1248
SO68922,24/04/2019,478,13409,7,1,9.99,3.7363,9.99,0.7992,0.2498
SO68890,24/04/2019,480,13998,9,1,2.29,0.8565,2.29,0.1832,0.0573
SO68890,24/04/2019,483,13998,9,1,120,44.88,120,9.6,3
SO68890,24/04/2019,539,13998,9,1,24.99,9.3463,24.99,1.9992,0.6248
SO68889,24/04/2019,529,14086,9,1,3.99,1.4923,3.99,0.3192,0.0998
SO68889,24/04/2019,480,14086,9,1,2.29,0.8565,2.29,0.1832,0.0573
SO68889,24/04/2019,539,14086,9,1,24.99,9.3463,24.99,1.9992,0.6248
SO68918,24/04/2019,530,14552,10,1,4.99,1.8663,4.99,0.3992,0.1248
SO68918,24/04/2019,541,14552,10,1,28.99,10.8423,28.99,2.3192,0.7248
SO68914,24/04/2019,528,14569,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO68914,24/04/2019,480,14569,1,1,2.29,0.8565,2.29,0.1832,0.0573
SO68913,24/04/2019,222,14619,1,1,34.99,13.0863,34.99,2.7992,0.8748
SO68913,24/04/2019,528,14619,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO68892,24/04/2019,217,14685,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO68892,24/04/2019,463,14685,9,1,24.49,9.1593,24.49,1.9592,0.6123
SO68892,24/04/2019,530,14685,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO68899,24/04/2019,217,14793,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO68899,24/04/2019,528,14793,10,1,4.99,1.8663,4.99,0.3992,0.1248
SO68899,24/04/2019,537,14793,10,1,35,13.09,35,2.8,0.875
SO68899,24/04/2019,359,14793,10,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO68932,24/04/2019,363,15151,9,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO68936,24/04/2019,537,15180,9,1,35,13.09,35,2.8,0.875
SO68936,24/04/2019,528,15180,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO68936,24/04/2019,217,15180,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO68936,24/04/2019,353,15180,9,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO68931,24/04/2019,485,15221,9,1,21.98,8.2205,21.98,1.7584,0.5495
SO68931,24/04/2019,463,15221,9,1,24.49,9.1593,24.49,1.9592,0.6123
SO68931,24/04/2019,222,15221,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO68931,24/04/2019,363,15221,9,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO68915,24/04/2019,539,16315,7,1,24.99,9.3463,24.99,1.9992,0.6248
SO68915,24/04/2019,529,16315,7,1,3.99,1.4923,3.99,0.3192,0.0998
SO68897,24/04/2019,376,16534,8,1,2443.35,1554.9479,2443.35,195.468,61.0838
SO68897,24/04/2019,540,16534,8,1,32.6,12.1924,32.6,2.608,0.815
SO68897,24/04/2019,529,16534,8,1,3.99,1.4923,3.99,0.3192,0.0998
SO68897,24/04/2019,486,16534,8,1,159,59.466,159,12.72,3.975
SO68896,24/04/2019,529,16634,9,1,3.99,1.4923,3.99,0.3192,0.0998
SO68896,24/04/2019,217,16634,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO68896,24/04/2019,540,16634,9,1,32.6,12.1924,32.6,2.608,0.815
SO68930,24/04/2019,477,16827,10,1,4.99,1.8663,4.99,0.3992,0.1248
SO68930,24/04/2019,479,16827,10,1,8.99,3.3623,8.99,0.7192,0.2248
SO68930,24/04/2019,561,16827,10,1,2384.07,1481.9379,2384.07,190.7256,59.6018
SO68929,24/04/2019,214,16832,1,1,34.99,13.0863,34.99,2.7992,0.8748
SO68929,24/04/2019,478,16832,1,1,9.99,3.7363,9.99,0.7992,0.2498
SO68929,24/04/2019,477,16832,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO68929,24/04/2019,353,16832,1,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO68926,24/04/2019,359,16844,4,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO68926,24/04/2019,537,16844,4,1,35,13.09,35,2.8,0.875
SO68926,24/04/2019,528,16844,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO68926,24/04/2019,222,16844,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO68927,24/04/2019,353,16865,4,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO68927,24/04/2019,478,16865,4,1,9.99,3.7363,9.99,0.7992,0.2498
SO68927,24/04/2019,477,16865,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO68927,24/04/2019,217,16865,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO68950,24/04/2019,214,17192,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO68950,24/04/2019,575,17192,10,1,2384.07,1481.9379,2384.07,190.7256,59.6018
SO68938,24/04/2019,476,17293,9,1,69.99,26.1763,69.99,5.5992,1.7498
SO68938,24/04/2019,588,17293,9,1,769.49,419.7784,769.49,61.5592,19.2373
SO68944,24/04/2019,463,18430,1,1,24.49,9.1593,24.49,1.9592,0.6123
SO68944,24/04/2019,234,18430,1,1,49.99,38.4923,49.99,3.9992,1.2498
SO68944,24/04/2019,581,18430,1,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO68912,24/04/2019,474,18771,4,1,69.99,26.1763,69.99,5.5992,1.7498
SO68891,24/04/2019,537,19672,9,1,35,13.09,35,2.8,0.875
SO68891,24/04/2019,217,19672,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO68891,24/04/2019,528,19672,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO68898,24/04/2019,214,19924,8,1,34.99,13.0863,34.99,2.7992,0.8748
SO68898,24/04/2019,234,19924,8,1,49.99,38.4923,49.99,3.9992,1.2498
SO68898,24/04/2019,482,19924,8,1,8.99,3.3623,8.99,0.7192,0.2248
SO68898,24/04/2019,363,19924,8,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO68935,24/04/2019,539,21259,9,1,24.99,9.3463,24.99,1.9992,0.6248
SO68935,24/04/2019,581,21259,9,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO68943,24/04/2019,384,21479,4,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO68943,24/04/2019,529,21479,4,1,3.99,1.4923,3.99,0.3192,0.0998
SO68943,24/04/2019,539,21479,4,1,24.99,9.3463,24.99,1.9992,0.6248
SO68911,24/04/2019,478,21707,1,1,9.99,3.7363,9.99,0.7992,0.2498
SO68911,24/04/2019,477,21707,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO68908,24/04/2019,528,22190,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO68908,24/04/2019,536,22190,4,1,29.99,11.2163,29.99,2.3992,0.7498
SO68908,24/04/2019,480,22190,4,1,2.29,0.8565,2.29,0.1832,0.0573
SO68942,24/04/2019,584,23210,4,1,539.99,343.6496,539.99,43.1992,13.4998
SO68942,24/04/2019,479,23210,4,1,8.99,3.3623,8.99,0.7192,0.2248
SO68942,24/04/2019,477,23210,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO68941,24/04/2019,584,23213,4,1,539.99,343.6496,539.99,43.1992,13.4998
SO68941,24/04/2019,479,23213,4,1,8.99,3.3623,8.99,0.7192,0.2248
SO68941,24/04/2019,473,23213,4,1,63.5,23.749,63.5,5.08,1.5875
SO68941,24/04/2019,477,23213,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO68940,24/04/2019,604,23560,4,1,539.99,343.6496,539.99,43.1992,13.4998
SO68940,24/04/2019,477,23560,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO68940,24/04/2019,479,23560,4,1,8.99,3.3623,8.99,0.7192,0.2248
SO68948,24/04/2019,231,24138,10,1,49.99,38.4923,49.99,3.9992,1.2498
SO68948,24/04/2019,386,24138,10,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO68948,24/04/2019,467,24138,10,1,24.49,9.1593,24.49,1.9592,0.6123
SO68947,24/04/2019,214,24689,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO68947,24/04/2019,390,24689,10,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO68904,24/04/2019,540,25264,4,1,32.6,12.1924,32.6,2.608,0.815
SO68904,24/04/2019,529,25264,4,1,3.99,1.4923,3.99,0.3192,0.0998
SO68904,24/04/2019,222,25264,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO68904,24/04/2019,482,25264,4,1,8.99,3.3623,8.99,0.7192,0.2248
SO68945,24/04/2019,234,25301,10,1,49.99,38.4923,49.99,3.9992,1.2498
SO68945,24/04/2019,384,25301,10,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO68916,24/04/2019,214,25537,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO68916,24/04/2019,529,25537,10,1,3.99,1.4923,3.99,0.3192,0.0998
SO68934,24/04/2019,477,26025,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO68934,24/04/2019,479,26025,9,1,8.99,3.3623,8.99,0.7192,0.2248
SO68934,24/04/2019,382,26025,9,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO68906,24/04/2019,535,26109,4,1,24.99,9.3463,24.99,1.9992,0.6248
SO68906,24/04/2019,528,26109,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO68906,24/04/2019,214,26109,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO68933,24/04/2019,390,26192,9,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO68903,24/04/2019,535,26347,1,1,24.99,9.3463,24.99,1.9992,0.6248
SO68920,24/04/2019,484,26412,7,1,7.95,2.9733,7.95,0.636,0.1988
SO68920,24/04/2019,479,26412,7,1,8.99,3.3623,8.99,0.7192,0.2248
SO68920,24/04/2019,477,26412,7,1,4.99,1.8663,4.99,0.3992,0.1248
SO68920,24/04/2019,530,26412,7,1,4.99,1.8663,4.99,0.3992,0.1248
SO68920,24/04/2019,541,26412,7,1,28.99,10.8423,28.99,2.3192,0.7248
SO68919,24/04/2019,465,26413,7,1,24.49,9.1593,24.49,1.9592,0.6123
SO68919,24/04/2019,530,26413,7,1,4.99,1.8663,4.99,0.3992,0.1248
SO68919,24/04/2019,541,26413,7,1,28.99,10.8423,28.99,2.3192,0.7248
SO68902,24/04/2019,465,26733,1,1,24.49,9.1593,24.49,1.9592,0.6123
SO68902,24/04/2019,217,26733,1,1,34.99,13.0863,34.99,2.7992,0.8748
SO68902,24/04/2019,530,26733,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO68902,24/04/2019,541,26733,1,1,28.99,10.8423,28.99,2.3192,0.7248
SO68939,24/04/2019,575,27107,4,1,2384.07,1481.9379,2384.07,190.7256,59.6018
SO68905,24/04/2019,480,27444,1,1,2.29,0.8565,2.29,0.1832,0.0573
SO68905,24/04/2019,541,27444,1,1,28.99,10.8423,28.99,2.3192,0.7248
SO68917,24/04/2019,480,28913,10,1,2.29,0.8565,2.29,0.1832,0.0573
SO68917,24/04/2019,538,28913,10,1,21.49,8.0373,21.49,1.7192,0.5373
SO68894,24/04/2019,530,28933,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO68894,24/04/2019,463,28933,9,1,24.49,9.1593,24.49,1.9592,0.6123
SO68893,24/04/2019,477,28941,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO68893,24/04/2019,487,28941,9,1,54.99,20.5663,54.99,4.3992,1.3748
SO68893,24/04/2019,478,28941,9,1,9.99,3.7363,9.99,0.7992,0.2498
SO68978,25/04/2019,477,11262,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO68967,25/04/2019,214,11501,6,1,34.99,13.0863,34.99,2.7992,0.8748
SO68967,25/04/2019,465,11501,6,1,24.49,9.1593,24.49,1.9592,0.6123
SO68967,25/04/2019,529,11501,6,1,3.99,1.4923,3.99,0.3192,0.0998
SO68954,25/04/2019,484,11506,6,1,7.95,2.9733,7.95,0.636,0.1988
SO68992,25/04/2019,530,11566,7,1,4.99,1.8663,4.99,0.3992,0.1248
SO68992,25/04/2019,467,11566,7,1,24.49,9.1593,24.49,1.9592,0.6123
SO68969,25/04/2019,480,11802,6,1,2.29,0.8565,2.29,0.1832,0.0573
SO68969,25/04/2019,535,11802,6,1,24.99,9.3463,24.99,1.9992,0.6248
SO68994,25/04/2019,480,11862,1,1,2.29,0.8565,2.29,0.1832,0.0573
SO68994,25/04/2019,537,11862,1,1,35,13.09,35,2.8,0.875
SO68994,25/04/2019,528,11862,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO68953,25/04/2019,484,11867,4,1,7.95,2.9733,7.95,0.636,0.1988
SO68974,25/04/2019,478,11922,6,1,9.99,3.7363,9.99,0.7992,0.2498
SO68974,25/04/2019,477,11922,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO69008,25/04/2019,490,12578,9,1,53.99,41.5723,53.99,4.3192,1.3498
SO69008,25/04/2019,592,12578,9,1,564.99,308.2179,564.99,45.1992,14.1248
SO69024,25/04/2019,214,12693,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO69024,25/04/2019,562,12693,9,1,2384.07,1481.9379,2384.07,190.7256,59.6018
SO68952,25/04/2019,225,12940,4,1,8.99,6.9223,8.99,0.7192,0.2248
SO69025,25/04/2019,477,13000,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO69025,25/04/2019,479,13000,9,1,8.99,3.3623,8.99,0.7192,0.2248
SO69025,25/04/2019,214,13000,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO69025,25/04/2019,576,13000,9,1,2384.07,1481.9379,2384.07,190.7256,59.6018
SO68956,25/04/2019,535,13002,9,1,24.99,9.3463,24.99,1.9992,0.6248
SO68955,25/04/2019,217,13615,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO68955,25/04/2019,535,13615,9,1,24.99,9.3463,24.99,1.9992,0.6248
SO68982,25/04/2019,539,13692,10,1,24.99,9.3463,24.99,1.9992,0.6248
SO68962,25/04/2019,217,14015,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO68993,25/04/2019,537,14626,6,1,35,13.09,35,2.8,0.875
SO68993,25/04/2019,222,14626,6,1,34.99,13.0863,34.99,2.7992,0.8748
SO68993,25/04/2019,231,14626,6,1,49.99,38.4923,49.99,3.9992,1.2498
SO68993,25/04/2019,465,14626,6,1,24.49,9.1593,24.49,1.9592,0.6123
SO68993,25/04/2019,528,14626,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO68965,25/04/2019,222,14777,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO68965,25/04/2019,477,14777,10,1,4.99,1.8663,4.99,0.3992,0.1248
SO68965,25/04/2019,478,14777,10,1,9.99,3.7363,9.99,0.7992,0.2498
SO68965,25/04/2019,359,14777,10,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO69015,25/04/2019,214,14881,1,1,34.99,13.0863,34.99,2.7992,0.8748
SO69015,25/04/2019,386,14881,1,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO69009,25/04/2019,479,15176,6,1,8.99,3.3623,8.99,0.7192,0.2248
SO69009,25/04/2019,563,15176,6,1,2384.07,1481.9379,2384.07,190.7256,59.6018
SO68980,25/04/2019,222,15512,1,1,34.99,13.0863,34.99,2.7992,0.8748
SO68980,25/04/2019,485,15512,1,1,21.98,8.2205,21.98,1.7584,0.5495
SO68980,25/04/2019,528,15512,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO68957,25/04/2019,529,15783,9,1,3.99,1.4923,3.99,0.3192,0.0998
SO68957,25/04/2019,217,15783,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO68957,25/04/2019,539,15783,9,1,24.99,9.3463,24.99,1.9992,0.6248
SO68979,25/04/2019,528,15857,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO68963,25/04/2019,529,16172,9,1,3.99,1.4923,3.99,0.3192,0.0998
SO68963,25/04/2019,487,16172,9,1,54.99,20.5663,54.99,4.3992,1.3748
SO68963,25/04/2019,540,16172,9,1,32.6,12.1924,32.6,2.608,0.815
SO68990,25/04/2019,530,16306,10,1,4.99,1.8663,4.99,0.3992,0.1248
SO68990,25/04/2019,480,16306,10,1,2.29,0.8565,2.29,0.1832,0.0573
SO68977,25/04/2019,477,16759,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO68977,25/04/2019,480,16759,4,1,2.29,0.8565,2.29,0.1832,0.0573
SO68996,25/04/2019,353,16851,4,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO68996,25/04/2019,478,16851,4,1,9.99,3.7363,9.99,0.7992,0.2498
SO68996,25/04/2019,477,16851,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO68996,25/04/2019,214,16851,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO68964,25/04/2019,489,17054,9,1,53.99,41.5723,53.99,4.3192,1.3498
SO68998,25/04/2019,386,17925,9,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO68984,25/04/2019,484,17988,7,1,7.95,2.9733,7.95,0.636,0.1988
SO68984,25/04/2019,485,17988,7,1,21.98,8.2205,21.98,1.7584,0.5495
SO68984,25/04/2019,536,17988,7,1,29.99,11.2163,29.99,2.3992,0.7498
SO69023,25/04/2019,234,18010,7,1,49.99,38.4923,49.99,3.9992,1.2498
SO69023,25/04/2019,222,18010,7,1,34.99,13.0863,34.99,2.7992,0.8748
SO69023,25/04/2019,583,18010,7,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO68981,25/04/2019,485,18146,8,1,21.98,8.2205,21.98,1.7584,0.5495
SO68981,25/04/2019,478,18146,8,1,9.99,3.7363,9.99,0.7992,0.2498
SO68966,25/04/2019,481,18177,10,1,8.99,3.3623,8.99,0.7192,0.2248
SO68966,25/04/2019,234,18177,10,1,49.99,38.4923,49.99,3.9992,1.2498
SO68966,25/04/2019,487,18177,10,1,54.99,20.5663,54.99,4.3992,1.3748
SO68966,25/04/2019,478,18177,10,1,9.99,3.7363,9.99,0.7992,0.2498
SO68966,25/04/2019,353,18177,10,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO68958,25/04/2019,491,18247,9,1,53.99,41.5723,53.99,4.3192,1.3498
SO68958,25/04/2019,485,18247,9,1,21.98,8.2205,21.98,1.7584,0.5495
SO69018,25/04/2019,580,18438,4,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO69018,25/04/2019,225,18438,4,1,8.99,6.9223,8.99,0.7192,0.2248
SO68995,25/04/2019,600,19883,4,1,539.99,294.5797,539.99,43.1992,13.4998
SO68995,25/04/2019,225,19883,4,1,8.99,6.9223,8.99,0.7192,0.2248
SO68959,25/04/2019,538,20268,9,1,21.49,8.0373,21.49,1.7192,0.5373
SO68975,25/04/2019,474,20329,4,1,69.99,26.1763,69.99,5.5992,1.7498
SO68951,25/04/2019,484,20917,10,1,7.95,2.9733,7.95,0.636,0.1988
SO68951,25/04/2019,376,20917,10,1,2443.35,1554.9479,2443.35,195.468,61.0838
SO68989,25/04/2019,538,21133,7,1,21.49,8.0373,21.49,1.7192,0.5373
SO69017,25/04/2019,388,21476,4,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO69017,25/04/2019,477,21476,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO69017,25/04/2019,479,21476,4,1,8.99,3.3623,8.99,0.7192,0.2248
SO69017,25/04/2019,487,21476,4,1,54.99,20.5663,54.99,4.3992,1.3748
SO69017,25/04/2019,484,21476,4,1,7.95,2.9733,7.95,0.636,0.1988
SO69005,25/04/2019,214,21572,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO69005,25/04/2019,380,21572,9,1,2443.35,1554.9479,2443.35,195.468,61.0838
SO69016,25/04/2019,390,21586,1,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO68983,25/04/2019,477,21866,7,1,4.99,1.8663,4.99,0.3992,0.1248
SO69006,25/04/2019,479,21874,9,1,8.99,3.3623,8.99,0.7192,0.2248
SO69006,25/04/2019,477,21874,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO69006,25/04/2019,372,21874,9,1,2443.35,1554.9479,2443.35,195.468,61.0838
SO69007,25/04/2019,380,21882,9,1,2443.35,1554.9479,2443.35,195.468,61.0838
SO68986,25/04/2019,222,22315,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO68986,25/04/2019,477,22315,10,1,4.99,1.8663,4.99,0.3992,0.1248
SO68988,25/04/2019,463,22833,7,1,24.49,9.1593,24.49,1.9592,0.6123
SO68988,25/04/2019,477,22833,7,1,4.99,1.8663,4.99,0.3992,0.1248
SO68973,25/04/2019,465,23260,1,1,24.49,9.1593,24.49,1.9592,0.6123
SO68973,25/04/2019,489,23260,1,1,53.99,41.5723,53.99,4.3192,1.3498
SO68973,25/04/2019,477,23260,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO68973,25/04/2019,478,23260,1,1,9.99,3.7363,9.99,0.7992,0.2498
SO69014,25/04/2019,463,23375,4,1,24.49,9.1593,24.49,1.9592,0.6123
SO69014,25/04/2019,606,23375,4,1,539.99,343.6496,539.99,43.1992,13.4998
SO69012,25/04/2019,237,23460,1,1,49.99,38.4923,49.99,3.9992,1.2498
SO69012,25/04/2019,465,23460,1,1,24.49,9.1593,24.49,1.9592,0.6123
SO69012,25/04/2019,222,23460,1,1,34.99,13.0863,34.99,2.7992,0.8748
SO69012,25/04/2019,605,23460,1,1,539.99,343.6496,539.99,43.1992,13.4998
SO68972,25/04/2019,478,23519,4,1,9.99,3.7363,9.99,0.7992,0.2498
SO68972,25/04/2019,477,23519,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO68972,25/04/2019,225,23519,4,1,8.99,6.9223,8.99,0.7192,0.2248
SO68971,25/04/2019,536,23677,4,1,29.99,11.2163,29.99,2.3992,0.7498
SO69013,25/04/2019,604,23680,4,1,539.99,343.6496,539.99,43.1992,13.4998
SO69021,25/04/2019,222,23778,7,1,34.99,13.0863,34.99,2.7992,0.8748
SO69021,25/04/2019,477,23778,7,1,4.99,1.8663,4.99,0.3992,0.1248
SO69021,25/04/2019,479,23778,7,1,8.99,3.3623,8.99,0.7192,0.2248
SO69021,25/04/2019,604,23778,7,1,539.99,343.6496,539.99,43.1992,13.4998
SO69011,25/04/2019,530,23868,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO69011,25/04/2019,541,23868,6,1,28.99,10.8423,28.99,2.3192,0.7248
SO69011,25/04/2019,480,23868,6,1,2.29,0.8565,2.29,0.1832,0.0573
SO69011,25/04/2019,560,23868,6,1,1214.85,755.1508,1214.85,97.188,30.3713
SO68987,25/04/2019,530,23951,7,1,4.99,1.8663,4.99,0.3992,0.1248
SO68987,25/04/2019,541,23951,7,1,28.99,10.8423,28.99,2.3192,0.7248
SO68987,25/04/2019,480,23951,7,1,2.29,0.8565,2.29,0.1832,0.0573
SO69020,25/04/2019,605,24155,8,1,539.99,343.6496,539.99,43.1992,13.4998
SO69019,25/04/2019,606,24204,8,1,539.99,343.6496,539.99,43.1992,13.4998
